"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_LEGENDA_VALIDOS";"QT_VOTOS_NOMINAIS_CONVR_LEG";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"2";"547";"Eleições Gerais Estaduais 2022";"30/10/2022";"E";"AL";"AL";"ALAGOAS";"27456";"CORURIPE";"7";"3";"Governador";"Coligação";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684599";"ALAGOAS MERECE MAIS";"UNIÃO / (PSDB/CIDADANIA) / PSB / PP";"N";"0";"0";"0";"14494";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27995";"MATA GRANDE";"27";"3";"Governador";"Coligação";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683429";"ALAGOAS SEGUE EM FRENTE";"PRTB / PROS";"N";"0";"0";"0";"2";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28290";"PASSO DE CAMARAGIBE";"12";"5";"Senador";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"20001681565";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"11";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28576";"SANTA LUZIA DO NORTE";"8";"3";"Governador";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684640";"ALAGOAS VERDE E AMARELO";"PL / AGIR / PTB";"N";"0";"0";"0";"324";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27910";"MARAVILHA";"50";"6";"Deputado Federal";"Federação";"65";"PC do B";"Partido Comunista do Brasil";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"20001681498";"FEDERAÇÃO";"PT / PV / PC do B";"N";"0";"0";"0";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28835";"TRAIPU";"20";"7";"Deputado Estadual";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684689";"PARTIDO ISOLADO";"PDT";"N";"24";"0";"24";"12";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28738";"SÃO MIGUEL DOS MILAGRES";"12";"6";"Deputado Federal";"Partido isolado";"51";"PATRIOTA";"Patriota";"-1";"#NULO#";"#NULO#";"#NULO#";"20001685303";"PARTIDO ISOLADO";"PATRIOTA";"N";"1";"0";"1";"3";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27731";"JARAMATAIA";"44";"7";"Deputado Estadual";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683432";"PARTIDO ISOLADO";"MDB";"N";"175";"0";"175";"2398";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27049";"ESTRELA DE ALAGOAS";"46";"7";"Deputado Estadual";"Partido isolado";"70";"AVANTE";"AVANTE";"-1";"#NULO#";"#NULO#";"#NULO#";"20001682707";"PARTIDO ISOLADO";"AVANTE";"N";"3";"0";"3";"556";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28150";"OLHO D ÁGUA DO CASADO";"40";"7";"Deputado Estadual";"Partido isolado";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"20001682661";"PARTIDO ISOLADO";"PP";"N";"38";"0";"38";"220";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27154";"BELÉM";"28";"5";"Senador";"Coligação";"15";"MDB";"Movimento Democrático Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684682";"ALAGOAS DAQUI PRA MELHOR";"MDB / (PT/PC do B/PV) / PSC / PODE / SOLIDARIEDADE / PDT";"N";"0";"0";"0";"2568";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28118";"NOVO LINO";"53";"6";"Deputado Federal";"Partido isolado";"40";"PSB";"Partido Socialista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683403";"PARTIDO ISOLADO";"PSB";"N";"3";"0";"3";"401";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27391";"COITÉ DO NÓIA";"45";"7";"Deputado Estadual";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683432";"PARTIDO ISOLADO";"MDB";"N";"184";"0";"184";"4067";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27731";"JARAMATAIA";"44";"7";"Deputado Estadual";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683395";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"2";"0";"2";"270";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27855";"MACEIÓ";"54";"7";"Deputado Estadual";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684689";"PARTIDO ISOLADO";"PDT";"N";"146";"0";"146";"377";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28770";"SATUBA";"8";"6";"Deputado Federal";"Partido isolado";"40";"PSB";"Partido Socialista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683403";"PARTIDO ISOLADO";"PSB";"N";"3";"0";"3";"566";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27731";"JARAMATAIA";"44";"6";"Deputado Federal";"Partido isolado";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683386";"PARTIDO ISOLADO";"PSD";"N";"1";"0";"1";"17";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27057";"ARAPIRACA";"55";"3";"Governador";"Coligação";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684599";"ALAGOAS MERECE MAIS";"UNIÃO / (PSDB/CIDADANIA) / PSB / PP";"N";"0";"0";"0";"14316";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27715";"JAPARATINGA";"14";"7";"Deputado Estadual";"Partido isolado";"70";"AVANTE";"AVANTE";"-1";"#NULO#";"#NULO#";"#NULO#";"20001682707";"PARTIDO ISOLADO";"AVANTE";"N";"4";"0";"4";"36";"0";"2"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27855";"MACEIÓ";"33";"6";"Deputado Federal";"Partido isolado";"35";"PMB";"Partido da Mulher Brasileira";"-1";"#NULO#";"#NULO#";"#NULO#";"20001685279";"PARTIDO ISOLADO";"PMB";"N";"8";"0";"8";"57";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28797";"TANQUE D ARCA";"48";"6";"Deputado Federal";"Partido isolado";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681702";"PARTIDO ISOLADO";"PP";"N";"33";"0";"33";"864";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28436";"POÇO DAS TRINCHEIRAS";"50";"6";"Deputado Federal";"Partido isolado";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681702";"PARTIDO ISOLADO";"PP";"N";"66";"0";"66";"1819";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28690";"SÃO LUÍS DO QUITUNDE";"17";"6";"Deputado Federal";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"20001683443";"FEDERAÇÃO";"REDE / PSOL";"N";"3";"0";"3";"10";"0";"1"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27251";"CAJUEIRO";"5";"6";"Deputado Federal";"Federação";"43";"PV";"Partido Verde";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"20001681498";"FEDERAÇÃO";"PT / PV / PC do B";"N";"40";"0";"40";"3160";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28410";"PIRANHAS";"40";"6";"Deputado Federal";"Partido isolado";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681702";"PARTIDO ISOLADO";"PP";"N";"92";"0";"92";"4975";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28657";"SÃO JOSÉ DA LAJE";"16";"7";"Deputado Estadual";"Partido isolado";"77";"SOLIDARIEDADE";"Solidariedade";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681295";"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";"7";"0";"7";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27197";"BOCA DA MATA";"48";"6";"Deputado Federal";"Partido isolado";"16";"PSTU";"Partido Socialista dos Trabalhadores Unificado";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681298";"PARTIDO ISOLADO";"PSTU";"N";"2";"0";"2";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28215";"OURO BRANCO";"50";"7";"Deputado Estadual";"Partido isolado";"27";"DC";"Democracia Cristã";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683442";"PARTIDO ISOLADO";"DC";"N";"0";"0";"0";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28819";"TAQUARANA";"45";"3";"Governador";"Partido isolado";"35";"PMB";"Partido da Mulher Brasileira";"-1";"#NULO#";"#NULO#";"#NULO#";"20001685217";"PARTIDO ISOLADO";"PMB";"N";"0";"0";"0";"4";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27936";"MARECHAL DEODORO";"26";"3";"Governador";"Coligação";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684599";"ALAGOAS MERECE MAIS";"UNIÃO / (PSDB/CIDADANIA) / PSB / PP";"N";"0";"0";"0";"5554";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27065";"JEQUIÁ DA PRAIA";"18";"7";"Deputado Estadual";"Partido isolado";"77";"SOLIDARIEDADE";"Solidariedade";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681295";"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";"1";"0";"1";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28274";"PÃO DE AÇÚCAR";"11";"7";"Deputado Estadual";"Partido isolado";"16";"PSTU";"Partido Socialista dos Trabalhadores Unificado";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681297";"PARTIDO ISOLADO";"PSTU";"N";"2";"0";"2";"2";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27537";"FELIZ DESERTO";"7";"6";"Deputado Federal";"Partido isolado";"27";"DC";"Democracia Cristã";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683449";"PARTIDO ISOLADO";"DC";"N";"0";"0";"0";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28177";"OLHO D ÁGUA GRANDE";"37";"7";"Deputado Estadual";"Partido isolado";"77";"SOLIDARIEDADE";"Solidariedade";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681295";"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";"8";"0";"8";"3";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28894";"CRAÍBAS";"31";"3";"Governador";"Coligação";"15";"MDB";"Movimento Democrático Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684674";"ALAGOAS DAQUI PRA MELHOR";"MDB / (PT/PC do B/PV) / PDT / PSC / PODE / SOLIDARIEDADE";"N";"0";"0";"0";"6865";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28070";"MONTEIRÓPOLIS";"29";"5";"Senador";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"20001681565";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"5";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27197";"BOCA DA MATA";"48";"5";"Senador";"Coligação";"15";"MDB";"Movimento Democrático Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684682";"ALAGOAS DAQUI PRA MELHOR";"MDB / (PT/PC do B/PV) / PSC / PODE / SOLIDARIEDADE / PDT";"N";"0";"0";"0";"8212";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27634";"IGREJA NOVA";"37";"3";"Governador";"Coligação";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684599";"ALAGOAS MERECE MAIS";"UNIÃO / (PSDB/CIDADANIA) / PSB / PP";"N";"0";"0";"0";"3238";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27251";"CAJUEIRO";"5";"3";"Governador";"Coligação";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683429";"ALAGOAS SEGUE EM FRENTE";"PRTB / PROS";"N";"0";"0";"0";"4";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27936";"MARECHAL DEODORO";"26";"7";"Deputado Estadual";"Partido isolado";"70";"AVANTE";"AVANTE";"-1";"#NULO#";"#NULO#";"#NULO#";"20001682707";"PARTIDO ISOLADO";"AVANTE";"N";"11";"0";"11";"841";"0";"7"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28533";"RIO LARGO";"15";"7";"Deputado Estadual";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"20001684624";"FEDERAÇÃO";"REDE / PSOL";"N";"2";"0";"2";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27472";"DELMIRO GOUVEIA";"40";"6";"Deputado Federal";"Federação";"23";"CIDADANIA";"Cidadania";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"20001685205";"FEDERAÇÃO";"CIDADANIA / PSDB";"N";"3";"0";"3";"11";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28673";"SÃO JOSÉ DA TAPERA";"51";"3";"Governador";"Coligação";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683429";"ALAGOAS SEGUE EM FRENTE";"PRTB / PROS";"N";"0";"0";"0";"5";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27065";"JEQUIÁ DA PRAIA";"18";"7";"Deputado Estadual";"Partido isolado";"16";"PSTU";"Partido Socialista dos Trabalhadores Unificado";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681297";"PARTIDO ISOLADO";"PSTU";"N";"0";"0";"0";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28517";"QUEBRANGULO";"28";"7";"Deputado Estadual";"Federação";"65";"PC do B";"Partido Comunista do Brasil";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"20001681610";"FEDERAÇÃO";"PT / PV / PC do B";"N";"0";"0";"0";"2";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28371";"PILAR";"8";"5";"Senador";"Coligação";"15";"MDB";"Movimento Democrático Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684682";"ALAGOAS DAQUI PRA MELHOR";"MDB / (PT/PC do B/PV) / PSC / PODE / SOLIDARIEDADE / PDT";"N";"0";"0";"0";"10185";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27995";"MATA GRANDE";"27";"7";"Deputado Estadual";"Federação";"23";"CIDADANIA";"Cidadania";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"20001685200";"FEDERAÇÃO";"CIDADANIA / PSDB";"N";"0";"0";"0";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27618";"IGACI";"45";"7";"Deputado Estadual";"Partido isolado";"77";"SOLIDARIEDADE";"Solidariedade";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681295";"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";"14";"0";"14";"11";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27634";"IGREJA NOVA";"37";"6";"Deputado Federal";"Partido isolado";"80";"UP";"Unidade Popular";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683415";"PARTIDO ISOLADO";"UP";"N";"0";"0";"0";"10";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"2";"547";"Eleições Gerais Estaduais 2022";"30/10/2022";"E";"AL";"AL";"ALAGOAS";"27030";"ANADIA";"48";"3";"Governador";"Coligação";"15";"MDB";"Movimento Democrático Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684674";"ALAGOAS DAQUI PRA MELHOR";"MDB / (PT/PC do B/PV) / PDT / PSC / PODE / SOLIDARIEDADE";"N";"0";"0";"0";"5525";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27898";"MARAGOGI";"14";"6";"Deputado Federal";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"20001683443";"FEDERAÇÃO";"REDE / PSOL";"N";"3";"0";"3";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27197";"BOCA DA MATA";"48";"5";"Senador";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"20001681565";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"36";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27391";"COITÉ DO NÓIA";"45";"7";"Deputado Estadual";"Federação";"23";"CIDADANIA";"Cidadania";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"20001685200";"FEDERAÇÃO";"CIDADANIA / PSDB";"N";"0";"0";"0";"0";"2";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27812";"LAGOA DA CANOA";"44";"6";"Deputado Federal";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"20001683443";"FEDERAÇÃO";"REDE / PSOL";"N";"2";"0";"2";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"2";"547";"Eleições Gerais Estaduais 2022";"30/10/2022";"E";"AL";"AL";"ALAGOAS";"28231";"PALESTINA";"11";"3";"Governador";"Coligação";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684599";"ALAGOAS MERECE MAIS";"UNIÃO / (PSDB/CIDADANIA) / PSB / PP";"N";"0";"0";"0";"881";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28398";"PINDOBA";"5";"6";"Deputado Federal";"Partido isolado";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001685455";"PARTIDO ISOLADO";"PRTB";"N";"0";"0";"0";"0";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"27553";"FLEXEIRAS";"53";"3";"Governador";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684640";"ALAGOAS VERDE E AMARELO";"PL / AGIR / PTB";"N";"0";"0";"0";"671";"0";"0"
"20/04/2023";"19:49:01";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"AL";"AL";"ALAGOAS";"28231";"PALESTINA";"11";"3";"Governador";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684640";"ALAGOAS VERDE E AMARELO";"PL / AGIR / PTB";"N";"0";"0";"0";"58";"0";"0"
